id,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3
FBgn0051100,CG31100,protein_coding,-1.86793079,3.58102299,273.6266707,2.32E-10,4.38E-09,23.65912803,24.60449461,25.31017043,7.255290999,5.874344821,7.039037105,4.181875306,5.006374739,4.259931473
FBgn0033520,Prx2540-1,protein_coding,-1.865673158,3.014293493,78.34114662,2.00E-06,6.87E-06,14.64036998,13.7862443,16.04952614,3.494883003,3.653802105,5.124573716,4.739458681,3.885900392,7.107863188
FBgn0037520,CG18268,protein_coding,-1.864024367,4.37955475,308.0961574,1.07E-10,2.64E-09,39.26665706,39.37421621,46.82804777,11.10899156,11.36514136,12.00890671,8.66577494,10.25114827,7.993354562
FBgn0265346,lncRNA:CR44300,ncRNA,-1.863530771,2.208397673,42.44712423,6.54E-05,0.000155045,6.891008166,5.163255827,4.367909011,1.57879725,1.729331752,1.160280841,4.739458681,10.13194888,6.198439615
FBgn0259167,CG42272,protein_coding,-1.861586573,2.749257889,171.7158582,4.54E-09,3.99E-08,11.14650794,13.39987822,14.42425767,4.212518117,3.08857305,3.403490468,3.624291932,3.575981956,3.278711302
FBgn0033138,Tsp42Eq,protein_coding,-1.860835442,3.323535258,276.2670051,2.18E-10,4.18E-09,19.66959699,19.66954601,16.69286157,5.590377535,4.764073463,5.066559674,5.668764304,6.341408002,6.294168412
FBgn0267665,lncRNA:CR46003,ncRNA,-1.859739477,1.364668221,118.4200448,4.57E-08,2.57E-07,4.992958548,5.813053329,4.791156009,1.44962293,1.514006397,1.314984954,0.78990978,1.144314226,0.909423573
FBgn0266772,lncRNA:CR45237,ncRNA,-1.858093493,1.720267814,125.404706,3.21E-08,1.92E-07,6.334891717,7.516576511,6.856601355,2.289256012,1.574566653,1.837111332,1.022236186,0.83439579,0.861559174
FBgn0039038,CG6688,protein_coding,-1.857726833,1.755922068,123.1422373,3.59E-08,2.10E-07,6.093101957,7.112648334,5.248262766,1.837145891,1.413072637,1.856449346,2.276798778,2.360148091,1.962440341
FBgn0263327,lncRNA:CR43408,ncRNA,-1.856800343,2.039263091,126.7513433,3.01E-08,1.81E-07,10.44531764,7.340955564,7.381427632,2.619368165,2.240729468,2.069167501,1.417191076,1.335033264,1.531660754
FBgn0266306,lncRNA:CR44971,ncRNA,-1.851412975,2.654150777,60.14199605,1.00E-05,2.89E-05,14.06007456,8.201498202,12.44346172,3.487706652,2.71175368,3.442166496,2.880847433,5.220933656,3.853084085
FBgn0050075,CG30075,protein_coding,-1.850934573,2.285208597,91.01437903,2.58E-07,1.16E-06,8.281299287,7.218020901,10.29336697,2.619368165,1.904283602,2.649307921,4.460666993,3.409102798,2.847931715
FBgn0014343,mirr,protein_coding,-1.850714002,3.506274325,251.1273334,4.03E-10,6.39E-09,21.86988381,22.9712198,21.7210359,6.343894404,6.964429427,5.085897688,5.738462226,5.67389137,5.432609238
FBgn0035598,CG4669,protein_coding,-1.850455196,9.618304904,359.5440254,3.93E-11,1.36E-09,1314.078989,1396.713388,1357.979526,414.0467552,324.9663331,389.3322364,572.7078232,670.1151787,633.5092473
FBgn0030576,CG15890,protein_coding,-1.848904721,1.83481116,66.95314153,1.78E-06,6.19E-06,5.609522437,6.814092724,7.059759914,1.815616837,1.58129557,2.030491473,1.695982763,3.385262918,1.914575943
FBgn0034327,CG14505,protein_coding,-1.847307358,5.947787856,396.8243598,2.06E-11,9.42E-10,106.7260001,116.8581778,109.6379022,35.60187799,27.11080789,29.85789365,44.28141297,43.91305842,41.28304377
FBgn0261085,Syt12,protein_coding,-1.84695324,1.116085191,130.6143124,2.50E-08,1.55E-07,3.530130499,3.810974539,3.250536939,1.004689159,1.016066515,0.908886659,2.021239731,2.026389775,1.866711544
FBgn0264263,lncRNA:CR43763,ncRNA,-1.841817091,2.403898293,80.65138431,7.42E-07,2.90E-06,9.925469656,6.778968535,8.041692947,2.84183505,1.574566653,2.513941823,5.11118093,5.72157113,5.097558448
FBgn0266415,lncRNA:CR45055,ncRNA,-1.838954473,2.311847016,151.7328399,9.87E-09,7.21E-08,9.695769384,9.729400436,8.464939945,2.798776943,2.139795708,2.88136409,3.15963912,3.003824843,2.488948726
FBgn0037525,CG17816,protein_coding,-1.837703149,4.325119656,359.5564342,3.93E-11,1.36E-09,35.73652656,43.3432496,35.84055573,11.18075507,10.76626771,10.17179538,10.54761883,10.72794587,11.70284545
FBgn0011278,lbe,protein_coding,-1.837551541,1.671910997,105.8312265,9.04E-08,4.68E-07,4.388484148,6.919465292,5.959317721,1.542915494,1.621669074,1.663069206,2.300031419,1.835670737,2.273558932
FBgn0022382,Pka-R2,protein_coding,-1.837281938,7.004150682,496.0229388,4.75E-12,3.86E-10,239.1663413,243.9374947,236.79823,74.92110586,67.24207079,59.1549849,77.13236676,80.24503509,76.34371572
FBgn0024315,Picot,protein_coding,-1.836925869,5.355414939,334.4754037,6.29E-11,1.82E-09,71.43678465,74.56865389,80.99254539,21.39270274,23.28878285,18.7578736,22.60535929,28.17873781,26.899792
FBgn0050093,COX6AL,protein_coding,-1.836785641,6.863969773,391.0991356,2.27E-11,9.95E-10,166.2788181,166.2779122,160.1566638,52.7390045,39.6265941,45.56036104,135.4462946,146.6152602,135.8391631
FBgn0265067,lncRNA:CR44178,ncRNA,-1.836273831,4.187906089,318.1226801,8.72E-11,2.29E-09,28.82133942,29.5394432,35.18029041,8.647503119,8.047785116,9.533640914,15.38000807,14.70920578,14.04820098
FBgn0052016,4E-T,protein_coding,-1.836214824,6.564037623,743.0973507,3.27E-13,1.10E-10,177.8484581,181.3988756,190.4442189,52.96864774,51.76556095,49.15723165,49.97340991,50.6359045,46.9310428
FBgn0035087,CG2765,protein_coding,-1.83573496,6.816960768,709.1379567,4.46E-13,1.26E-10,183.9778285,188.9505763,182.7241936,54.84167538,52.07509115,48.6737813,97.97204537,100.1513347,105.2777447
FBgn0052313,CG32313,protein_coding,-1.834544983,6.143745904,287.0635687,3.11E-10,5.37E-09,122.5753189,134.0339064,120.2021472,41.89553793,31.97581511,31.67566697,49.29966333,56.30979587,48.12765276
FBgn0265944,lncRNA:CR44731,ncRNA,-1.831802207,1.038759754,104.8243767,9.58E-08,4.90E-07,3.759830771,4.425647852,3.944662014,1.162568884,1.016066515,1.237632898,0.975770905,0.882075549,0.717965979
FBgn0035086,CG12851,protein_coding,-1.827466504,5.436638077,489.3262907,5.20E-12,4.13E-10,73.00841809,84.21024385,88.32318338,23.00020539,22.27944525,23.92112335,25.74176577,23.41076187,25.55958884
FBgn0039087,Ugt303B2,protein_coding,-1.826299999,2.336201921,117.8033747,4.71E-08,2.64E-07,8.547268023,9.992831856,9.920909615,3.100183691,2.092693287,2.842688062,2.3464967,3.21838376,3.087253708
FBgn0262361,CG43059,protein_coding,-1.825801129,6.774364629,216.5989225,5.35E-09,4.48E-08,171.4652084,181.1530063,166.3699297,60.20240968,46.60448137,39.37219655,108.9610844,109.2581687,101.7836436
FBgn0037230,Nepl11,protein_coding,-1.824776244,2.684564786,148.2056435,1.14E-08,8.14E-08,12.02904057,13.43500241,12.57890076,4.155107308,3.539410511,2.997392174,2.323264059,3.123024242,3.206914704
FBgn0265545,lncRNA:CR44395,ncRNA,-1.824705813,2.320444257,85.33198671,4.26E-07,1.78E-06,9.188010887,8.991792461,7.973973428,2.396901279,2.772313936,2.185195585,4.832389243,3.885900392,2.488948726
FBgn0032471,CG5122,protein_coding,-1.823813037,9.022990191,382.2680346,2.63E-11,1.08E-09,733.3967006,841.4877652,855.4160412,251.932983,206.0461773,228.4979737,484.7722786,549.9860248,530.5289938
FBgn0038826,Syp,protein_coding,-1.822284964,10.96767579,399.4186193,1.97E-11,9.23E-10,3349.779517,3814.030344,3620.404025,1095.900582,1005.542489,947.9107714,1349.909349,1456.020653,1383.855492
FBgn0042198,CG16741,protein_coding,-1.820850283,5.8376283,248.2541742,1.23E-09,1.47E-08,78.90808824,85.75570818,85.6144026,26.96872757,19.21778787,24.69464391,65.60897703,70.42300466,57.65266808
FBgn0035198,CG9133,protein_coding,-1.820285003,5.686382416,431.282863,1.19E-11,6.77E-10,82.24478693,98.64628565,96.21250741,27.25578162,25.61025932,25.56485454,38.4035549,36.85645403,32.42813003
FBgn0010329,Tbh,protein_coding,-1.820256297,1.620616781,90.59192961,2.30E-07,1.04E-06,5.875491173,7.095086239,6.992040394,2.239021554,1.601482322,1.798435304,0.464652812,0.357598196,0.646169381
FBgn0052450,CG32450,protein_coding,-1.820209115,7.142745353,324.1621724,8.00E-11,2.16E-09,237.7276922,218.6305163,251.6118749,75.03592748,57.31018882,68.16649944,111.3075811,131.6438157,120.2593014
FBgn0036816,Indy,protein_coding,-1.819765936,5.325533332,503.5579385,4.30E-12,3.83E-10,74.7130359,69.2649013,81.29728323,20.65353857,20.07908929,23.14760279,23.67406076,23.64916067,24.07579248
FBgn0034033,CG8204,protein_coding,-1.818272391,4.042503809,252.6635786,3.87E-10,6.25E-09,27.79373293,28.32765867,33.62274146,9.53737066,8.061242951,7.812557666,11.1052022,11.84842021,9.907930505
FBgn0022355,Tsf1,protein_coding,-1.818108233,5.236983895,118.4540208,1.11E-06,4.13E-06,61.36624114,70.44156164,66.80530604,21.60081692,16.92322706,17.75229687,21.46695991,35.30686185,27.54596138
FBgn0051415,CG31415,protein_coding,-1.817805048,7.099206089,65.96878616,6.26E-05,0.000149195,231.7192167,298.906851,209.0840166,88.00359398,71.33325252,50.12413235,97.55385784,102.5830024,84.38493468
FBgn0038208,CG14355,protein_coding,-1.816794793,10.62274605,366.4084285,3.47E-11,1.26E-09,2298.610624,2544.765077,2324.167771,725.9094465,615.9449048,692.6876624,1543.274617,1796.215737,1649.335378
FBgn0262812,CG43183,protein_coding,-1.815456503,4.111720983,178.4191092,4.40E-09,3.88E-08,35.72443707,35.84423518,32.70852795,11.51086722,7.475827144,10.67458374,6.644535209,7.151963912,7.347185181
FBgn0038656,CG14294,protein_coding,-1.815396358,5.769557295,158.6738238,1.27E-07,6.26E-07,82.30523437,91.00677448,72.83234328,29.14316196,21.31721007,19.31867601,59.40586199,61.60224916,54.08677039
FBgn0265512,mlt,protein_coding,-1.812726734,8.609808253,417.6151318,1.47E-11,7.76E-10,544.7160613,618.0452349,562.4783294,185.2790336,157.9075028,147.7424271,424.1583193,444.9713547,430.8513838
FBgn0265425,lncRNA:CR44337,ncRNA,-1.8122341,2.089276992,183.507982,2.99E-09,2.89E-08,6.153549397,7.165334617,6.264055559,1.82996954,1.88409685,1.856449346,4.878854524,4.386537866,3.924880683
FBgn0263582,lncRNA:CR43607,ncRNA,-1.811776963,2.404673822,206.9096643,1.39E-09,1.62E-08,9.586963992,10.66019145,9.853190096,3.250887065,2.705024763,2.591293879,2.997010636,2.860785565,2.776135117
FBgn0034776,CG13527,protein_coding,-1.810834671,7.063759709,280.4092098,3.59E-10,5.94E-09,225.831636,256.7226996,215.5681606,74.39723223,58.04364081,66.54210626,90.56083302,113.4539875,102.7409315
FBgn0264466,lncRNA:CR43874,ncRNA,-1.810046408,3.439969668,160.7441022,6.88E-09,5.46E-08,16.67140397,18.369951,17.53935557,5.461203215,5.517712203,3.944954861,11.54662237,8.606196574,9.931862704
FBgn0032785,CG10026,protein_coding,-1.806742377,2.975785909,123.6642361,3.51E-08,2.06E-07,15.71633441,14.26042086,14.74592538,4.894271475,3.922958798,3.944954861,3.15963912,5.268613415,4.475321267
FBgn0004858,elB,protein_coding,-1.805398632,2.334889536,127.5184261,2.90E-08,1.76E-07,8.365925703,10.97630916,9.836260216,3.193476256,2.893434448,2.204533599,2.276798778,2.45550761,2.800067317
FBgn0036704,CG6497,protein_coding,-1.804681687,7.833878992,220.1242782,4.88E-09,4.21E-08,304.2440553,383.7493302,312.4240035,114.879029,85.10061736,86.22820453,249.9832128,265.7431391,251.1923637
FBgn0037675,HP1e,protein_coding,-1.803987519,2.94644989,277.293937,2.13E-10,4.12E-09,12.69396241,13.24181937,12.61276052,3.882405965,3.532681594,3.616208623,6.017253913,7.151963912,6.509558206
FBgn0034745,CG4329,protein_coding,-1.803743493,8.753781455,393.5846453,2.17E-11,9.68E-10,649.3868484,721.0820443,631.603029,216.1086381,174.3731635,182.8989366,414.9117283,457.010494,437.6720605
FBgn0265882,lncRNA:CR44671,ncRNA,-1.803426464,1.549072927,135.7293331,1.97E-08,1.27E-07,5.972207077,6.656033873,5.434491445,1.873027647,1.473632893,1.837111332,0.882840342,0.858235669,0.837626975
FBgn0085274,CG34245,protein_coding,-1.802968324,3.930204431,299.6842188,1.29E-10,2.94E-09,25.31538789,25.35966468,24.4975362,7.377288968,6.365555786,7.83189568,14.1951434,14.01784927,12.15755724
FBgn0267726,CG46059,protein_coding,-1.80098945,9.506433242,204.6465839,3.51E-09,3.26E-08,1311.250049,1307.497947,1267.607827,436.4800288,300.5269054,378.3289064,475.0842674,588.4874306,480.2953075
FBgn0262878,CG43233,protein_coding,-1.800332536,4.564166665,88.13750263,4.96E-06,1.54E-05,44.96080591,48.50650543,47.97927961,12.55143814,9.884779545,18.37111332,9.409219439,9.7505108,11.08060827
FBgn0033631,Sod3,protein_coding,-1.80025031,5.15329701,411.1477521,1.63E-11,8.28E-10,57.8723791,63.66259311,65.60328457,17.31653529,17.07126324,19.39602807,29.04080074,26.03314864,24.09972468
FBgn0037483,CG14609,protein_coding,-1.799172978,7.982496367,418.259168,1.46E-11,7.72E-10,416.7971886,433.2919992,429.7819309,128.2844529,106.5524058,133.0455365,192.6682884,220.3996879,215.2701326
FBgn0061188,lncRNA:Yu,ncRNA,-1.797213574,2.673475366,179.7436307,3.40E-09,3.19E-08,13.22589988,14.19017248,12.68048004,4.147930957,3.357729743,4.041644931,1.858611247,1.430392782,1.890643744
FBgn0035711,CG8519,protein_coding,-1.796714347,1.129011569,65.99778184,1.45E-06,5.18E-06,3.397146131,3.846098729,4.232469972,1.169745235,1.009337598,1.121604813,1.301027873,2.217108813,1.220542164
FBgn0031728,Hsp60C,protein_coding,-1.796382947,10.99249557,293.1657866,1.48E-10,3.20E-09,3135.384536,3691.991348,2986.278444,1047.926675,876.6298908,900.6680032,1830.755311,1973.346043,1893.348082
FBgn0051759,CG31759,protein_coding,-1.79542969,4.872068084,334.6769185,6.27E-11,1.82E-09,45.10587976,48.50650543,49.19823096,13.47001108,12.07840659,15.68312937,25.50943937,28.87009433,25.10487705
FBgn0037634,hng2,protein_coding,-1.794681705,5.7110918,329.8490333,6.89E-11,1.94E-09,78.63003002,96.59152058,81.95754854,28.31788158,22.98598157,22.74150449,45.83799989,46.51160531,47.81653417
FBgn0039797,eIF4H2,protein_coding,-1.79140763,9.306960716,462.1574296,7.57E-12,5.18E-10,1007.187336,1133.246844,975.668978,321.2421823,288.7782158,290.1282244,530.4244173,577.3780466,576.4070198
FBgn0267536,lncRNA:CR45876,ncRNA,-1.789528648,2.363028389,199.0944493,1.78E-09,1.94E-08,9.453979624,9.975269762,9.379153459,2.913598561,2.967452539,2.417251753,3.113173839,2.670066527,3.039389309
FBgn0027066,Eb1,protein_coding,-1.78750068,9.360187033,553.7878043,2.30E-12,2.85E-10,1078.237257,1102.846858,1113.427411,340.5322141,308.864034,304.8637911,539.043727,589.2264668,537.6129248
FBgn0259140,CG42255,protein_coding,-1.786818468,3.493262892,194.755374,2.05E-09,2.16E-08,19.29482286,22.9712198,23.70183185,6.810357228,6.432844959,5.840080235,6.203115038,4.648776543,5.001829651
FBgn0085489,CG34460,protein_coding,-1.786679707,6.47551246,34.2348757,0.000817827,0.001544681,136.647483,132.5411283,140.5687927,54.55462134,35.27971351,28.63959877,67.79284524,123.1806584,81.65666396
FBgn0037544,CG11035,protein_coding,-1.786474712,5.165340446,282.3549341,1.89E-10,3.81E-09,46.8830345,54.65323855,41.34276669,15.26409887,12.36102112,13.788004,48.27742715,46.89304338,43.79592469
FBgn0039812,CG15548,protein_coding,-1.786403336,7.223300768,450.1415495,9.00E-12,5.68E-10,161.6969021,187.5456088,178.4917237,55.00673146,45.52112568,52.48337006,214.9251581,227.9569298,221.7078942
FBgn0265530,lncRNA:CR44380,ncRNA,-1.784990302,1.372191137,49.64936982,8.63E-06,2.52E-05,4.521468516,4.724203461,4.706506609,1.413741174,1.446717224,1.160280841,2.462659903,1.62111182,0.957287971
FBgn0266834,lncRNA:CR45296,ncRNA,-1.783421724,1.104668992,105.0847712,9.44E-08,4.84E-07,4.158783875,5.145693733,4.198610213,1.306095907,1.466903976,1.121604813,0.441420171,0.476797594,0.478643986
FBgn0035868,CG7194,protein_coding,-1.780741944,4.1321823,351.1460795,4.58E-11,1.48E-09,28.26522297,28.59109009,31.77738455,7.678695716,8.989833541,9.146880634,14.3113066,14.5661665,14.35931957
FBgn0038282,dpr9,protein_coding,-1.779997394,2.205118027,160.8260828,6.86E-09,5.45E-08,7.543840518,9.29034807,9.12520526,2.705484378,2.314747558,2.533279837,2.602055746,2.240948692,2.823999516
FBgn0264505,lncRNA:CR43904,ncRNA,-1.778958714,2.936761598,174.9107878,4.04E-09,3.65E-08,17.31214683,17.50940837,15.47391022,5.461203215,4.683326455,4.486419254,0.999003545,1.311193384,0.909423573
FBgn0033861,CG12464,protein_coding,-1.778794752,5.702716471,113.8425784,1.63E-06,5.77E-06,63.71160181,74.1822878,65.89109253,25.70568977,18.28919728,15.18034101,69.07064048,72.13947599,64.85626007
FBgn0051609,CG31609,protein_coding,-1.778086019,4.745812292,416.0381676,1.51E-11,7.82E-10,39.18203064,37.65313093,40.19153486,12.45096922,11.15654492,10.46186559,32.8509538,29.46609132,28.16819856
FBgn0052440,CG32440,protein_coding,-1.776995569,6.780023612,237.8187082,1.59E-09,1.79E-08,171.5619243,195.5012377,185.3144653,65.54161493,48.49530713,46.99137408,90.02648229,97.8627062,87.63971379
FBgn0265680,lncRNA:CR44487,ncRNA,-1.775262355,1.50411565,105.3141024,9.31E-08,4.79E-07,4.364305172,5.742804951,5.315982285,1.672089815,1.574566653,1.218294884,1.928309169,1.59727194,1.842779345
FBgn0053489,CG33489,protein_coding,-1.772925142,7.177219583,480.7253947,5.84E-12,4.35E-10,201.5196756,221.3350789,204.4452295,65.57749668,54.98871235,63.02258771,168.1810852,169.3346656,154.314821
FBgn0051787,CG31787,protein_coding,-1.771216619,7.302862913,390.1636445,2.30E-11,1.00E-09,237.8244081,226.4280863,234.8682237,71.49081002,58.29261075,75.16686051,181.9348085,166.2116413,168.9852592
FBgn0032827,CG10481,protein_coding,-1.771032501,2.477407776,107.1576179,8.39E-08,4.38E-07,9.127563447,10.27382537,9.650031537,2.533251951,2.530072913,3.500180538,3.13640648,4.529577144,4.69071106
FBgn0034720,Liprin-gamma,protein_coding,-1.770257461,5.056407958,522.214232,3.38E-12,3.41E-10,59.41983357,57.91978816,58.7636131,18.34992986,17.43462478,15.77981944,23.04677947,23.10084344,25.39206344
FBgn0037975,CG3397,protein_coding,-1.76890131,1.224806726,94.12157399,1.83E-07,8.57E-07,4.521468516,4.03928177,4.503348051,1.370683067,1.184289449,1.276308926,1.045468827,1.144314226,1.603457352
FBgn0035988,CG3982,protein_coding,-1.766520708,10.37467741,179.4476491,5.82E-09,4.79E-08,2329.716876,2591.74368,2058.605675,830.3181792,601.6324977,619.4546032,885.8605857,1063.735433,967.6745459
FBgn0004882,orb,protein_coding,-1.764544472,10.25530097,296.5437828,1.38E-10,3.05E-09,1998.428636,2189.993203,1920.390136,691.7213097,566.2720372,539.7819855,974.8648318,1076.513608,1041.960093
FBgn0034863,SkpF,protein_coding,-1.764119298,6.62506596,556.3819465,2.23E-12,2.82E-10,125.1866483,134.9998216,129.3442824,39.58475287,35.01728574,40.1263791,125.6188877,135.0052388,123.7773347
FBgn0034129,Parp16,protein_coding,-1.763483377,6.064412024,189.1891078,1.67E-08,1.10E-07,77.7354079,80.61001445,79.5535056,26.57402826,17.91237791,25.68088262,89.25980515,102.7260417,102.7169993
FBgn0029702,CG15572,protein_coding,-1.763164055,8.670574354,371.5140857,3.17E-11,1.20E-09,517.9257558,583.3249738,525.8082096,181.8989722,144.0324753,153.3311132,495.6219217,538.256804,527.3699435
FBgn0050323,CG30323,protein_coding,-1.76307478,2.855742776,174.7085677,4.07E-09,3.66E-08,14.20514841,15.68295052,14.49197719,4.650275536,3.761464782,4.679799394,2.787916871,2.074069535,2.273558932
FBgn0025456,CREG,protein_coding,-1.762980814,2.324553251,73.97677798,1.13E-06,4.17E-06,8.946221127,7.657073268,10.03941877,2.447135737,2.26091622,3.190772314,2.3464967,4.171978949,3.805219687
FBgn0036708,CG13725,protein_coding,-1.761837381,6.595630401,139.7832052,3.14E-07,1.37E-06,140.189703,139.7064629,143.0913448,44.36420272,31.37021255,49.19590768,96.69425014,121.7979454,104.1529313
FBgn0042630,Sox21b,protein_coding,-1.759406239,2.760599464,142.7403645,1.44E-08,9.76E-08,13.21381039,14.68191113,13.28995571,4.348868789,4.454543267,3.306800398,2.76468423,1.954870136,2.393219929
FBgn0051820,CG31820,protein_coding,-1.757788687,8.092970486,197.9120462,1.04E-08,7.58E-08,510.7325105,463.7973576,432.4229921,159.0207648,116.7197999,140.3359678,178.7287041,229.4111624,225.9678257
FBgn0033521,CG12896,protein_coding,-1.757054367,2.063309241,68.85300715,1.52E-06,5.42E-06,7.241603318,8.025877255,10.53038529,2.418430333,2.81268744,2.378575725,1.277795233,0.78671603,1.603457352
