id,gene,logFC,logCPM,F,PValue,FDR,13__13_S13,14__14_S14,15__15_S15,Wyr_34_S2,Wyr_53_S5
ENSG00000135824,RGS8,-1.885401806,2.891636818,39.24634525,0.000586146,0.011243269,3.517154994,3.18120716,3.422232005,1.555156123,1.557798476
ENSG00000211459,MT-RNR1,-1.885014804,7.203877315,14.62320035,0.007869447,0.039900727,8.108285994,7.377828281,7.507594749,4.927788016,6.365997708
ENSG00000180957,PITPNB,-1.884422105,5.276758119,17.16693098,0.005386319,0.031865269,5.797262451,5.770891634,5.749036186,3.033737362,4.437575037
ENSG00000186086,NBPF6,-1.884046639,2.868119118,14.30451004,0.008280442,0.040956703,3.741256686,3.237239754,2.986830539,0.759363207,2.036756456
ENSG00000176584,DMBT1L1,-1.882870987,2.911884288,22.22560626,0.002839629,0.022398854,3.493878271,3.732437025,2.831172968,1.758569182,1.371487764
ENSG00000115685,PPP1R7,-1.875871511,6.38863225,25.40728465,0.002011638,0.018730389,7.01221568,6.706596502,6.916547396,4.410840359,5.437524596
ENSG00000254689,LINC02235,-1.87586803,2.306735105,28.10633649,0.001469364,0.016246885,3.026931407,2.712834751,2.593469677,0.681448894,1.268456853
ENSG00000197653,DNAH10,-1.875078559,6.904433305,18.264425,0.004634201,0.029280726,7.696432329,7.231181849,7.219198124,4.743567204,6.034295443
ENSG00000111913,RIPOR2,-1.874602282,4.235792633,42.45731651,0.00046925,0.010477556,4.926676354,4.687878079,4.544246039,2.850069974,2.905270896
ENSG00000145526,CDH18,-1.872901485,2.990723896,18.11789538,0.004726248,0.029616064,3.721352051,3.107960149,3.538644869,1.034721517,2.098134802
ENSG00000213096,ZNF254,-1.872760485,4.225838701,18.48158957,0.00450208,0.028899622,4.818410938,4.441836866,4.858358539,2.154307227,3.345766697
ENSG00000168374,ARF4,-1.871625679,5.858632709,15.70289365,0.006662053,0.036041493,6.173781757,6.561880457,6.295636123,3.586886474,5.040205092
ENSG00000128581,IFT22,-1.869874558,5.315174129,42.76637296,0.000459674,0.010477556,5.973784635,5.787406649,5.646389498,3.757973376,4.120117679
ENSG00000150316,CWC15,-1.869738227,5.206744744,23.20308372,0.002543894,0.021125875,5.766026941,5.615721975,5.71480093,3.210577259,4.280958427
ENSG00000221818,EBF2,-1.869013365,2.520381037,21.33930469,0.003148188,0.023763241,2.960560686,3.107960149,2.936787781,0.599085301,1.642644943
ENSG00000138650,PCDH10,-1.867646738,3.823407068,15.80929633,0.006556673,0.035689429,4.384453614,4.174028541,4.372925282,1.598197947,3.020725667
ENSG00000228212,OFD1P17,-1.867026884,2.119908094,27.78629425,0.001515209,0.01646836,2.481659968,2.652295453,2.656666814,0.418749591,1.157498132
ENSG00000115504,EHBP1,-1.866060098,6.699807836,14.3361738,0.008238358,0.040881081,7.484723253,7.070818893,6.97350343,4.367958358,5.905015553
ENSG00000078747,ITCH,-1.861796829,6.85763587,40.15486273,0.000573255,0.011176149,7.423674419,7.415502661,7.203411603,5.117254948,5.791150585
ENSG00000242512,LINC01206,-1.858016858,7.837618146,23.3447241,0.002504462,0.020995303,8.499786281,8.232904355,8.243418185,5.779022827,6.942086169
ENSG00000066933,MYO9A,-1.855946124,8.894037404,28.06315255,0.001548871,0.016642772,9.620905508,9.253003899,9.255164748,6.980527361,7.929995731
ENSG00000092140,G2E3,-1.852559431,5.872801131,27.225984,0.001678022,0.017288962,6.513193828,6.168621038,6.390089532,4.897954631,4.004650937
ENSG00000109381,ELF2,-1.852344718,6.614092714,31.167846,0.001170101,0.014680797,7.253938311,7.141345768,6.900318891,4.790715072,5.610738468
ENSG00000184507,NUTM1,-1.851717022,5.341648364,13.46837477,0.009502435,0.044447725,6.049575686,5.545332997,5.858366575,3.017973653,4.568036246
ENSG00000146247,PHIP,-1.850924016,6.853064283,17.70948062,0.004995868,0.030665988,7.346183476,7.389466094,7.297292613,4.623698385,6.038215722
ENSG00000148690,FRA10AC1,-1.850091146,5.028060224,19.53244563,0.003928354,0.026897192,5.557318387,5.4358551,5.558114974,2.953137762,4.163835304
ENSG00000145632,PLK2,-1.848113745,6.086481384,19.08734364,0.004158853,0.02781109,6.735387155,6.67904426,6.275644565,4.017807759,5.213160298
ENSG00000005020,SKAP2,-1.847818989,5.035698825,46.7416042,0.000356557,0.009550344,5.675823336,5.426847659,5.461137805,3.669929701,3.712500758
ENSG00000259905,PWRN1,-1.84688648,7.128466028,39.74572624,0.000596279,0.011243269,7.883813505,7.487300615,7.446318298,5.475691885,6.024447886
ENSG00000058063,ATP11B,-1.843790788,7.298786024,31.97225373,0.001092338,0.014314763,7.842947062,7.761364155,7.762871523,6.33483924,5.419603318
ENSG00000219545,UMAD1,-1.843330207,2.787878951,13.35581947,0.00968473,0.044938111,3.026931407,3.567380909,3.156762076,0.599085301,2.036756456
ENSG00000183066,WBP2NL,-1.841766584,5.236074258,43.85546289,0.000427905,0.010228445,5.827835993,5.729978622,5.609597226,3.709724964,4.059687203
ENSG00000204967,PCDHA4,-1.841509189,4.634324515,19.0122624,0.004199478,0.027916326,5.467566553,4.884913225,4.941070485,3.719504597,2.702822
ENSG00000164615,CAMLG,-1.841427648,6.087491299,54.62303578,0.000227119,0.008659714,6.64582652,6.635400794,6.441837503,4.818281494,4.662495089
ENSG00000111860,CEP85L,-1.840741313,6.916423216,44.99637007,0.000401567,0.009951321,7.558097793,7.35347514,7.294811618,5.271468017,5.816481188
ENSG00000146463,ZMYM4,-1.837537892,7.156777151,27.46631665,0.001639538,0.017058754,7.708489427,7.694136289,7.530270227,5.220725709,6.230367188
ENSG00000162385,MAGOH,-1.835590892,2.780887378,38.45217359,0.000620823,0.011359828,3.151160286,3.330346883,3.295594577,1.598197947,1.371487764
ENSG00000204977,TRIM13,-1.835380929,6.438758592,20.78409615,0.003364275,0.024669501,7.063513761,6.872794854,6.836930009,5.575992734,4.376953008
ENSG00000171522,PTGER4,-1.832825568,3.373979101,28.93433102,0.001358911,0.015724676,4.067205878,3.761387886,3.717246844,1.7201165,2.345981698
ENSG00000172915,NBEA,-1.83175087,7.086894805,65.08367652,0.000135715,0.007589884,7.692603794,7.519433194,7.507594749,5.834074862,5.654812097
ENSG00000134852,CLOCK,-1.831133573,7.073754956,22.4923646,0.002754613,0.021985938,7.645190798,7.47570101,7.561566412,5.029565739,6.206178215
ENSG00000149231,CCDC82,-1.830900416,6.498885352,12.352579,0.011533429,0.049740023,6.98325662,6.908823091,7.065643185,4.033573271,5.786496853
ENSG00000164114,MAP9,-1.82733152,5.292372651,16.37842682,0.00602882,0.033890712,5.753830882,5.867259622,5.712324184,3.110071333,4.495752121
ENSG00000170515,PA2G4,-1.82638155,5.514144341,15.68685804,0.006678128,0.036105238,6.153499767,5.955505266,5.880596646,3.3045351,4.727063312
ENSG00000099840,IZUMO4,-1.825901353,7.158055296,53.40369511,0.000242559,0.008858506,7.86918936,7.503813332,7.535883843,5.692293534,5.94314973
ENSG00000144061,NPHP1,-1.825512846,6.225095315,25.92200264,0.001908967,0.018238711,7.202816162,6.296101409,6.471432394,4.840857863,4.943185259
ENSG00000078304,PPP2R5C,-1.824951622,6.904524644,43.8864931,0.000432208,0.010310991,7.47063333,7.361375997,7.34123605,5.23783888,5.841374703
ENSG00000100614,PPM1A,-1.824599073,7.476709479,64.39627773,0.000140047,0.007605935,8.130624603,7.846577089,7.900320842,6.217242459,6.063441122
ENSG00000135744,AGT,-1.823175277,3.486107526,24.02284954,0.002306766,0.02009909,4.332914801,3.652268152,3.831205725,2.441079506,1.870811473
ENSG00000105948,TTC26,-1.821053727,4.936367226,26.21907055,0.001836163,0.017857481,5.612393658,5.380947067,5.248544658,3.154005343,3.964012844
ENSG00000076685,NT5C2,-1.820968481,5.789552414,36.39363062,0.000724158,0.011923216,6.37191759,6.314125037,6.131077426,4.124711113,4.736745313
ENSG00000237054,PRMT5-AS1,-1.819981568,3.42512392,20.0129465,0.003698053,0.025955004,3.969338088,3.835864828,3.911131035,1.465017313,2.579116699
ENSG00000153207,AHCTF1,-1.819016088,8.672477311,22.02536089,0.002905732,0.022716802,9.342342262,9.220360417,8.876737971,7.794683409,6.677589931
ENSG00000134283,PPHLN1,-1.81823817,5.863937735,54.68027423,0.000226427,0.00865825,6.446559367,6.299395225,6.298941282,4.543385462,4.53512375
ENSG00000109911,ELP4,-1.81744483,4.906570983,33.91139485,0.000881003,0.012945736,5.47650036,5.359016553,5.334801103,3.251596388,3.861540198
ENSG00000111206,FOXM1,-1.817247092,5.448368579,18.15086976,0.004705326,0.029517936,6.098620776,5.739710116,5.941078074,3.380470004,4.616038603
ENSG00000127220,ABHD8,-1.815334623,5.174072565,32.59521493,0.00098249,0.013658105,5.948323265,5.68787142,5.258764587,3.849883603,3.861540198
ENSG00000206560,ANKRD28,-1.814825092,7.027895978,55.87751998,0.000212553,0.008565121,7.606376886,7.461069108,7.469969609,5.501428378,5.879021008
ENSG00000076513,ANKRD13A,-1.81328193,7.563029307,37.3474484,0.000714366,0.011917378,8.336008387,7.83357212,7.926733742,6.49287062,5.928439311
ENSG00000117859,OSBPL9,-1.810710649,6.351898454,13.05699257,0.010191661,0.046314673,6.846375919,6.844888915,6.819775239,3.969450393,5.636826895
ENSG00000135298,ADGRB3,-1.810558865,4.226456927,15.06267721,0.007345718,0.038244073,4.986271654,4.657397756,4.428302887,2.125173202,3.431727481
ENSG00000087903,RFX2,-1.810464138,7.312880807,16.58655732,0.005849818,0.033318615,8.078767779,7.619674734,7.649636313,5.157380937,6.515500559
ENSG00000166971,AKTIP,-1.810313441,5.322656444,39.90593126,0.000559253,0.011056911,5.920223388,5.751782895,5.741768142,3.757973376,4.220138076
ENSG00000130312,MRPL34,-1.809957975,4.325371136,23.14493597,0.002560319,0.021189068,5.173714036,4.477169557,4.682257683,2.660019585,3.30729836
ENSG00000137821,LRRC49,-1.808169875,4.832871593,17.6922007,0.005007717,0.030674872,5.609689261,5.184745369,5.101091337,2.850069974,3.980405699
ENSG00000144642,RBMS3,-1.799366708,4.714319349,13.01793127,0.010260495,0.046456626,4.994587809,5.122880527,5.434337547,2.464530497,3.980405699
ENSG00000148985,PGAP2,-1.799240382,4.511564685,19.00919895,0.004201147,0.027916389,5.098549433,4.76137523,5.093498116,2.554698796,3.662581404
ENSG00000122025,FLT3,-1.795736236,2.241662614,22.21239241,0.002807361,0.022256491,2.890988738,2.672758787,2.549745922,0.511733341,1.371487764
ENSG00000167183,PRR15L,-1.795264776,1.900170312,28.58777008,0.001403768,0.015883256,2.278710959,2.631537685,2.142061953,0.511733341,0.835815006
ENSG00000163788,SNRK,-1.793071587,5.375392829,17.61351817,0.005062145,0.030836563,5.900443966,5.803734749,5.865071636,3.291481419,4.578842313
ENSG00000100815,TRIP11,-1.790998214,6.924157679,27.59946119,0.001618718,0.016972786,7.558097793,7.271152906,7.375295281,5.083573651,6.008550631
ENSG00000203667,COX20,-1.790315459,3.13595505,18.41579027,0.004541581,0.028994882,3.680699477,3.417807717,3.717246844,2.317741275,1.214043969
ENSG00000079931,MOXD1,-1.789449245,1.851810141,27.10587583,0.001619098,0.016972786,2.505133058,2.166890467,2.255280535,0.903601908,0.321766627
ENSG00000206181,ELOA2,-1.787366073,3.336393832,22.93386339,0.002599714,0.02136795,4.128947083,3.465503414,3.765828198,1.7201165,2.345981698
ENSG00000100852,ARHGAP5,-1.786189952,8.339270855,19.22757652,0.004084352,0.027542777,8.98954011,8.816717605,8.635327475,7.532922967,6.272578109
ENSG00000281344,HELLPAR,-1.785931732,7.301650955,62.20519904,0.000155123,0.007719684,7.828482168,7.744546556,7.775383119,6.14469624,5.839129322
ENSG00000029639,TFB1M,-1.784603507,3.538838825,41.60312007,0.000497114,0.010600695,4.010926058,4.022824838,4.011244598,2.154307227,2.371065266
ENSG00000145703,IQGAP2,-1.783810181,6.692066322,17.51456769,0.005131705,0.031080253,7.394118935,6.950273454,7.140322926,5.893596704,4.621274928
ENSG00000196531,NACA,-1.783237496,6.731984732,21.60239468,0.003052169,0.023289224,7.217988821,7.220796493,7.199879904,4.738766552,5.900715525
ENSG00000125207,PIWIL1,-1.782356073,7.695653811,48.97231357,0.000311776,0.009233605,8.338460586,8.152770985,8.021311388,6.150129983,6.606761765
ENSG00000251676,SNHG27,-1.781719644,4.193181053,21.56889461,0.003064179,0.023338528,5.011077674,4.054359955,4.784828663,3.033737362,2.77976654
ENSG00000260456,C16orf95,-1.779471532,5.226744849,40.72162183,0.000528189,0.010765742,5.882631673,5.522965299,5.68984003,3.822920072,4.044175621
ENSG00000105879,CBLL1,-1.779287431,5.293012066,19.53392099,0.003927618,0.026897192,5.882631673,5.732417656,5.694866879,3.317471727,4.46695681
ENSG00000110435,PDHX,-1.778897826,5.288502102,27.10567135,0.001681119,0.017288962,5.915851336,5.744551358,5.628110646,3.543500707,4.345659184
ENSG00000197147,LRRC8B,-1.777547037,5.789959113,16.14216174,0.006240883,0.034642903,6.612443623,5.988529645,6.131077426,4.977538058,3.779607374
ENSG00000171988,JMJD1C,-1.776839425,7.413337622,25.68901513,0.001954565,0.018495811,7.899398548,7.859465872,7.920846267,5.504259853,6.54885861
ENSG00000164190,NIPBL,-1.776626003,7.707341387,12.40266028,0.011430581,0.049499834,8.26988653,8.166815218,8.121780664,5.304331084,7.032314602
ENSG00000138430,OLA1,-1.77612563,5.228182343,35.34578176,0.000785494,0.012352371,5.926756723,5.739710116,5.407029995,3.813819067,4.059687203
ENSG00000225683,PACRG-AS3,-1.775749293,3.984679865,22.86986639,0.002639942,0.021443938,4.499948837,4.488757408,4.391621666,2.154307227,3.112827208
ENSG00000171595,DNAI2,-1.771707008,4.947195533,22.7387749,0.002679037,0.021583975,5.590615196,5.34951474,5.318608939,3.124865159,4.059687203
ENSG00000155085,AK9,-1.768481511,6.268451877,12.37153375,0.01149436,0.049638759,6.798494335,6.575529484,6.851634243,3.936287519,5.584169579
ENSG00000171804,WDR87,-1.768460066,7.499381965,18.25221161,0.004641782,0.029280726,8.214004496,7.853876196,7.834087052,6.708317947,5.449349619
ENSG00000175110,MRPS22,-1.767191444,4.232417776,36.48336953,0.000719201,0.011923216,4.804288125,4.534199904,4.770614636,2.777025874,3.127621631
ENSG00000206538,VGLL3,-1.766811362,5.971262083,33.27252012,0.000944306,0.013477749,6.437437621,6.143182516,6.711088665,4.464165277,4.88342312
ENSG00000119844,AFTPH,-1.764903486,5.412025636,18.87239003,0.004276567,0.028169054,5.84173126,5.906667848,5.917618977,3.416989429,4.610783203
ENSG00000104320,NBN,-1.763935562,4.966064433,21.61185335,0.003048789,0.023289224,5.362250443,5.488749763,5.472891072,3.095124234,4.112700855
ENSG00000170759,KIF5B,-1.763718304,8.213367257,16.27235415,0.006122832,0.034251901,8.98563422,8.576884614,8.45745447,6.120910619,7.444150436
ENSG00000175093,SPSB4,-1.758780317,3.940051484,37.16953339,0.000682735,0.011709496,4.579499192,4.447786067,4.185643595,2.639561557,2.722446269
ENSG00000132824,SERINC3,-1.757068826,7.673526895,59.47729093,0.000177015,0.008071232,8.351064305,8.056288856,8.02081106,6.404696689,6.386131898
ENSG00000164930,FZD6,-1.756227666,3.446067684,13.73276847,0.009091696,0.043185979,3.882383065,4.077567017,3.775351198,1.318280221,2.741807178
ENSG00000156531,PHF6,-1.755133247,4.816078431,42.82524778,0.000457879,0.010477556,5.227624217,5.29445605,5.347625246,3.639345906,3.455375455
ENSG00000165704,HPRT1,-1.750293788,5.475277698,14.50113481,0.008023615,0.040345882,5.773295393,6.168621038,5.878388989,3.355599823,4.741562056
ENSG00000122707,RECK,-1.749955872,4.123592623,16.47640699,0.005943666,0.033625479,4.794795521,4.368464503,4.593527613,2.154307227,3.345766697
ENSG00000091656,ZFHX4,-1.748808814,5.887519479,14.6047994,0.007892436,0.039940906,6.55315379,6.225135108,6.287339947,3.748451917,5.160181211
ENSG00000154874,CCDC144B,-1.748289702,7.841956538,27.90382341,0.001572415,0.016761542,8.576578235,8.041612292,8.284429464,6.117216234,6.915691779
ENSG00000230453,ANKRD18B,-1.746927575,5.630736357,39.05785341,0.000594142,0.011243269,6.288137029,5.994638432,6.013279824,4.168208175,4.540661573
ENSG00000235026,DPP10-AS1,-1.74537361,2.864447446,22.50170346,0.002687555,0.02160258,3.751106959,3.107960149,3.019253324,1.555156123,1.722777448
ENSG00000074319,TSG101,-1.744236701,5.243589673,17.14689704,0.005401496,0.03190393,5.683559496,5.700383973,5.765853904,3.224380294,4.478543993
ENSG00000140798,ABCC12,-1.743955064,5.045968416,40.2700786,0.000545097,0.010957299,5.703988715,5.390244758,5.443326397,3.748451917,3.825698783
ENSG00000236467,KCNMA1-AS1,-1.743701161,1.941867255,34.43020658,0.000844784,0.012656721,2.383751219,2.277916117,2.527376865,0.681448894,0.835815006
ENSG00000106460,TMEM106B,-1.7410557,5.765830275,45.89272133,0.000375808,0.009662025,6.206367479,6.401012809,6.093504944,4.481511065,4.529564589
ENSG00000138802,SEC24B,-1.739525614,5.430749305,24.73899408,0.002156082,0.019407265,5.963230285,5.833576635,5.911154278,3.649612712,4.557148628
ENSG00000177694,NAALADL2,-1.739132616,3.515113976,24.712066,0.002106138,0.019126148,4.188154109,3.67273187,4.043129291,1.936814066,2.55742717
ENSG00000135535,CD164,-1.739125386,7.378079295,28.62281113,0.001469757,0.016246885,7.658336396,7.962270672,7.917087144,5.618426368,6.484229621
ENSG00000113300,CNOT6,-1.736142796,5.809762209,18.43563339,0.004529621,0.02898524,6.406608413,6.207711099,6.224419024,3.840951636,5.028428469
ENSG00000131023,LATS1,-1.73608762,5.828379554,47.60955212,0.000338189,0.009328813,6.313287411,6.394867151,6.187447229,4.487246957,4.652299934
ENSG00000214691,LINC01913,-1.735467399,3.72461648,18.20296327,0.00467252,0.029388839,4.352458251,3.662536294,4.446299585,2.814010155,2.067772016
ENSG00000055208,TAB2,-1.734490447,6.0955245,24.72982681,0.002158157,0.019407265,6.601595864,6.522961567,6.578661797,5.23783888,4.287560648
ENSG00000114503,NCBP2,-1.731499454,5.398848629,21.25016814,0.003181622,0.02384542,5.922404455,5.923842924,5.758670303,3.543500707,4.573449397
ENSG00000157856,DRC1,-1.729475416,5.340923414,28.2802249,0.001474532,0.016246885,6.206367479,5.594427301,5.535876306,4.124711113,4.059687203
ENSG00000151320,AKAP6,-1.726474913,5.994394727,17.65557036,0.005032959,0.03072158,6.701497802,6.545329322,6.08011994,4.117332372,5.181606867
ENSG00000108830,RND2,-1.726038307,5.675071155,17.25959475,0.005316852,0.031632261,6.188355239,6.085205314,6.162262274,3.669929701,4.922124689
ENSG00000085831,TTC39A,-1.725539303,5.851888385,42.0938893,0.000480848,0.010485494,6.463134232,6.225135108,6.268918674,4.428835222,4.760669804
ENSG00000155329,ZCCHC10,-1.72457913,3.657061181,15.50623618,0.006862777,0.036702551,4.113757722,4.100406674,4.156788215,1.639992762,2.939211442
ENSG00000175676,GOLGA8DP,-1.722856042,5.391551887,25.02598107,0.002092432,0.019101331,5.893790102,5.578247454,6.070482616,3.738867201,4.46695681
ENSG00000085274,MYNN,-1.722390856,4.276560779,34.65325843,0.000829814,0.0125925,4.675727699,4.641912656,4.902481576,2.850069974,3.213337076
ENSG00000102189,EEA1,-1.719036626,5.669131344,22.53680284,0.002740777,0.021896286,6.318265299,5.996668959,6.082039703,3.885068541,4.821078014
ENSG00000095777,MYO3A,-1.718720842,4.358218051,12.91828089,0.010438901,0.046860862,5.117710894,4.528597256,4.770614636,2.291755868,3.652386861
ENSG00000138433,CIR1,-1.717418898,4.917154973,32.69685436,0.000974123,0.013629095,5.415869288,5.553632279,5.160439894,3.475873053,3.861540198
ENSG00000021776,AQR,-1.71708836,5.852995842,30.44622382,0.001208885,0.014851502,6.318265299,6.242351189,6.40243357,4.210432099,4.92636147
ENSG00000149201,CCDC81,-1.716819998,3.574955081,17.96591042,0.004824288,0.030052609,4.209744954,3.862831431,4.027275027,2.795636525,1.722777448
ENSG00000145864,GABRB2,-1.714921319,1.878138841,26.46368402,0.001725894,0.017378239,1.976820938,2.54538445,2.410013061,0.681448894,0.761878883
